Infor,Time,Elapsed
GAPIT,1459973375.77766,0
Genotype start,1459973375.85609,0.07843017578125
Genotype loaded,1459973375.89521,0.0391199588775635
byFile,1459973375.9703,0.0750899314880371
Before Fragment,1459973376.00859,0.0382900238037109
After Fragment,1459973376.87457,0.865979909896851
END this Fragment,1459973376.95258,0.078010082244873
Sampling genotype,1459973377.00332,0.0507400035858154
set kinship,1459973377.05123,0.0479099750518799
prepare heatmap,1459973377.09369,0.0424599647521973
plot heatmap,1459973377.78074,0.687050104141235
Before SUPER,1459973377.84374,0.062999963760376
Before PCA,1459973377.88711,0.0433700084686279
Before creating kinship,1459973377.92826,0.0411500930786133
after creating kinship,1459973377.96939,0.0411298274993896
after LD plot,1459973378.01011,0.0407199859619141
Genotype for all,1459973378.05111,0.0410001277923584
QC,1459973395.08104,17.0299298763275
SagnwichTop,1459973395.12456,0.0435202121734619
DataProcessing,1459973395.16401,0.03944993019104
CP start,1459973395.20252,0.0385098457336426
Does this change memory0,1459973395.24077,0.038250207901001
CP distance,1459973395.27944,0.0386698246002197
CP cluster,1459973395.3406,0.0611600875854492
CP cutree,1459973395.40028,0.0596799850463867
CP calculation original,1459973395.49785,0.0975699424743652
CP calculation,1459973395.55534,0.0574901103973389
PreP3D 2_cp,1459973395.5952,0.0398600101470947
PreP3D 2_bk,1459973395.64176,0.0465600490570068
PreP3D 2_zc,1459973395.7101,0.0683398246765137
Prio PreP3D,1459973395.76841,0.0583100318908691
P3D Start,1459973395.81299,0.0445799827575684
eig.L,1459973395.88912,0.0761301517486572
eig.R,1459973396.00851,0.11939001083374
REML,1459973396.13104,0.122529983520508
eig.R removed,1459973396.22602,0.094980001449585
Trait,1459973396.30394,0.0779199600219727
REML,1459973396.40823,0.104290008544922
eig.R removed,1459973396.50397,0.0957398414611816
REMLE removed,1459973396.58352,0.07955002784729
U Matrix,1459973396.63556,0.0520401000976562
eig.L removed,1459973396.72348,0.0879199504852295
New Genotype file,1459973396.77516,0.0516800880432129
Before cleaning,1459973396.82042,0.045259952545166
After cleaning,1459973396.90573,0.0853099822998047
Memory allocation,1459973396.94869,0.0429599285125732
ReducedModel,1459973396.99378,0.0450899600982666
before Dt clean,1459973397.03302,0.0392401218414307
Dt clean,1459973397.10943,0.0764100551605225
BLUP,1459973397.14827,0.0388398170471191
PEV,1459973397.28074,0.13247013092041
K normal,1459973397.33822,0.0574798583984375
K set to 1,1459973397.41473,0.0765101909637451
Screening SNPs,1459973397.45335,0.0386199951171875
GWAS done for this Trait,1459973397.49641,0.0430598258972168
Post PreP3D,1459973397.54162,0.0452101230621338
CP start,1459973397.58464,0.0430200099945068
Does this change memory0,1459973397.62717,0.0425300598144531
CP distance,1459973397.66957,0.0423998832702637
CP cluster,1459973397.73868,0.0691099166870117
CP cutree,1459973397.80696,0.0682802200317383
CP calculation original,1459973397.92353,0.116569995880127
CP calculation,1459973397.99088,0.067349910736084
PreP3D 2_cp,1459973398.03651,0.0456299781799316
PreP3D 2_bk,1459973398.08584,0.0493299961090088
PreP3D 2_zc,1459973398.15416,0.0683200359344482
GWAS,1459973408.63711,10.4829499721527
GWAS,1459973411.37722,2.74010992050171
Final,1459973411.48344,0.106220006942749
GPS,1459973411.56955,0.0861101150512695
Compression.Visualization,1459973411.63532,0.0657699108123779
Extract p3d results,1459973411.68242,0.0471000671386719
Extract GWAS start,1459973411.72879,0.0463700294494629
MAF filtered,1459973411.77523,0.0464398860931396
Multiple Correction,1459973411.82334,0.0481100082397461
QQ plot,1459973411.8765,0.0531599521636963
Manhattan plot,1459973411.94301,0.0665102005004883
Extract GWAS end,1459973412.00245,0.0594398975372314
Report,1459973412.04457,0.0421199798583984
