PC1,PC2,PC3,PC4,PC5
4.28563102537763e-18,-2.73051925031652e-17,8.04585974800314e-17,-1.68323853121378e-17,-1.29005879904558e-17
0.00116005370664428,0.00131324745055038,4.80669725656965e-05,-4.04320125366779e-05,-0.00019813802982936
-0.00532434884612527,0.00230494028244665,-0.00117616958046892,-0.0284300738189271,-0.00534367010676474
0.0223047061627798,-0.0143964776635034,-0.0354482840718783,0.0180767386685578,-0.0142321065520699
-0.00358868359646996,0.00583183214489253,-0.00166829429835668,0.00685496048434427,-0.0020047831290768
-0.00472934492654047,0.00703645975310697,-0.00662386776927712,-0.0183292727650154,-0.0177946485036802
0.00494999982545586,0.0331234963641237,0.028254897685362,-0.00427831122574937,0.0297090514822873
0.000413500880727557,-0.0403247243461714,-0.0414324485068323,0.0233026518659718,-0.0246613073904225
-0.0173051003096532,0.0314365122353324,0.0399024392861589,-0.00422054660730808,0.0243714626260533
0.000623163077303619,0.0144702252229765,0.00744942474834042,0.00835036199726382,-0.00489311919350276
0.0318464396074106,0.0195011901923912,0.0085700640155499,0.000583373640114314,-0.00788096519929718
-0.0133589343773174,-0.0116307189228701,-0.0166650878950849,0.0191062376950699,0.00143600859780572
0.00730160014076688,0.00967439422564025,-0.00268929498585229,-0.00133805779095142,-0.00265317265275222
-0.000720682030229435,-0.000989624805846335,7.66423821744733e-05,-0.000223886948058275,0.000319196401293691
-0.0181049949544172,-0.0231151278033674,0.00238414787128031,0.00068124340676258,-0.00582494608110122
0.00140005691354346,-0.0323881686312472,0.0339094393733692,0.0275972093127242,-0.0151704124487426
0.039777689831134,-0.0224178478025845,0.0371691221800945,0.000479139061812617,0.00462538450961529
-0.0151175165446935,0.0113072416171694,-0.00952297875902902,-0.0211495543764549,0.00671969820697596
0.0394644074771201,-0.0245106264080903,0.019333716393816,0.00114171328318294,-0.000756147834916776
0.00144151868006493,0.0021123690588882,0.000370075015967963,-0.000207625566992231,0.00027911545659058
-0.0133305885668232,0.0176131210395476,-0.0174653345980807,0.0225485163628804,-0.00765938177509778
0.0412548766465303,0.01547073013515,0.0094545944185418,0.0313146329410763,-0.0486075060565027
0.00123487039598218,0.000410040751859624,-0.00154438174632004,-0.00259804350587473,0.00245716773157322
0.00960414241136905,0.0151508673037437,-0.00189400139957637,0.00108648009765821,-0.00219951192265715
0.0272379901123494,0.018387073704626,-0.00339408427670657,-0.00822993386969645,0.006497118034252
-0.00270851874644693,0.00378443666043274,-0.0074841296850245,0.00407571293979089,0.03307334236471
0.00266534566047208,0.00156707088519109,3.27389073347378e-05,-0.00364159530886412,0.00262301031931158
-0.0392995224675454,-0.0309410107658282,0.0107748387259995,-0.0386412836101213,-0.00753927488503146
-0.032419207329234,0.0379264588462758,-0.0328677420560152,-0.00816493468669756,-0.0181069082099794
-0.0403741941903346,0.030374338053111,-0.0339768612931555,-0.0116924748541839,-0.0192366173138791
0.0404759372250771,0.0192019714387788,0.00178128168910889,-0.0322396599187823,0.0361016261200456
0.028083218522645,0.00685121821002903,0.0241701895553825,0.00164356630960215,-0.0172494242852143
0.00045412268551565,-0.00748072053379215,0.00283070463628399,-0.0047724150485746,0.00401855290217715
0.0521682189801575,-0.0230909880364432,0.032668917356415,-0.00718903173673488,0.0036514618434088
-0.0167548013277159,-0.0231083807010557,0.00710485618060862,0.00767641681358225,0.00444431232819291
-0.0518498713802687,-0.00516549505854422,-0.0277133309188056,0.0495175194786433,0.00847293533969459
-0.0177682090342076,0.00467505016344875,-0.0227868021093657,0.0353352749672257,-0.025897951782868
-0.0350972339131652,0.0149290017282129,-0.0196651088150898,-0.00306913935835844,0.00292136415841401
0.00636743399197278,0.00909540662979068,-0.00158466270443502,-0.00208147231529039,-0.000165824797832158
0.00700179659450811,-0.000284350186856755,-0.000735111186125629,-0.0113170003525163,0.00968073345378972
-0.0209263612296521,-0.0148381773217714,-0.00372772614226684,0.0228460405717892,-0.00581472171147193
-0.0521824050368969,0.0210513428420898,-0.0223625050354845,-0.00555600548177185,-0.00226246505423793
4.07712709587932e-18,5.59014927874168e-17,-1.55375945752658e-17,-7.33236442726099e-17,-1.04906326679845e-18
0.0132683683687065,-0.00622482608405465,0.00364269771625746,-0.0126613104553765,0.028532510207292
-0.0154264233734148,0.000503322197723427,-0.00496043902017692,0.031998161731719,-0.0171181253448401
-0.00568677727342753,-0.00822861139063218,0.00112254739662214,0.0018145892676805,0.000203820270205719
0.00275773770508711,0.00954293451176911,-0.00899363383026938,0.00644834641107954,-0.0018189526563302
0.0385243869862389,0.0137094047063848,0.00945722080358292,-0.0242040507951145,0.0402429910692926
0.000142366232043003,0.00821111210393701,-0.0034940315204498,0.0105305252457112,-0.00254272692806159
0.00261225064667917,-0.0379737428664192,0.0176500497749969,0.0487190648727522,-0.0393455853643083
0.04201232156783,-0.0295628857280171,0.0327237478363759,0.00169818215849549,0.00210877373216633
0.0232574208613734,0.0250573682754571,-0.00171564817082802,0.00908279435831602,0.00585451613769803
