Infor,Time,Elapsed
GAPIT,1459973275.39255,0
Genotype start,1459973275.47665,0.0841000080108643
Genotype loaded,1459973275.51845,0.0418000221252441
byFile,1459973275.59933,0.0808799266815186
Before Fragment,1459973275.64035,0.0410201549530029
After Fragment,1459973276.44007,0.79971981048584
END this Fragment,1459973276.52026,0.0801901817321777
Sampling genotype,1459973276.55962,0.0393598079681396
set kinship,1459973276.61387,0.0542500019073486
prepare heatmap,1459973276.65747,0.0436000823974609
plot heatmap,1459973277.26804,0.610569953918457
Before SUPER,1459973277.33662,0.068580150604248
Before PCA,1459973277.3785,0.0418798923492432
Before creating kinship,1459973277.41933,0.0408298969268799
after creating kinship,1459973277.46049,0.0411601066589355
after LD plot,1459973277.5016,0.0411100387573242
Genotype for all,1459973277.54272,0.0411200523376465
QC,1459973312.23872,34.6959998607635
SagnwichTop,1459973312.28149,0.0427701473236084
DataProcessing,1459973312.32403,0.0425398349761963
CP start,1459973312.36629,0.0422601699829102
Does this change memory0,1459973312.40862,0.0423300266265869
CP distance,1459973312.44996,0.0413398742675781
CP cluster,1459973312.52109,0.0711300373077393
CP cutree,1459973312.58147,0.0603799819946289
CP calculation original,1459973312.68323,0.101759910583496
CP calculation,1459973312.73986,0.0566301345825195
PreP3D 2_cp,1459973312.78021,0.0403499603271484
PreP3D 2_bk,1459973312.82748,0.0472700595855713
PreP3D 2_zc,1459973312.89272,0.0652399063110352
Prio PreP3D,1459973312.95343,0.0607099533081055
P3D Start,1459973312.99839,0.0449600219726562
eig.L,1459973313.07039,0.0720000267028809
eig.R,1459973313.17532,0.10492992401123
REML,1459973313.2863,0.110980033874512
eig.R removed,1459973313.38916,0.102859973907471
Trait,1459973313.48107,0.0919101238250732
REML,1459973313.57585,0.0947799682617188
eig.R removed,1459973313.67559,0.0997400283813477
REMLE removed,1459973313.7589,0.0833098888397217
U Matrix,1459973313.80031,0.041409969329834
eig.L removed,1459973313.88432,0.084010124206543
New Genotype file,1459973313.92518,0.0408599376678467
Before cleaning,1459973313.96637,0.0411901473999023
After cleaning,1459973314.04727,0.0808999538421631
Memory allocation,1459973314.08717,0.0398998260498047
ReducedModel,1459973314.12658,0.0394101142883301
before Dt clean,1459973314.1661,0.0395200252532959
Dt clean,1459973314.24314,0.0770399570465088
BLUP,1459973314.28217,0.0390300750732422
PEV,1459973314.40128,0.119109869003296
K normal,1459973314.45895,0.0576701164245605
K set to 1,1459973314.53664,0.0776898860931396
Screening SNPs,1459973314.57541,0.0387699604034424
GWAS done for this Trait,1459973314.6176,0.0421900749206543
Post PreP3D,1459973314.65841,0.0408101081848145
CP start,1459973314.69779,0.0393798351287842
Does this change memory0,1459973314.73816,0.040369987487793
CP distance,1459973314.77731,0.0391499996185303
CP cluster,1459973314.83844,0.0611300468444824
CP cutree,1459973314.89778,0.0593400001525879
CP calculation original,1459973314.99881,0.101030111312866
CP calculation,1459973315.05676,0.0579500198364258
PreP3D 2_cp,1459973315.09889,0.0421299934387207
PreP3D 2_bk,1459973315.14721,0.0483198165893555
PreP3D 2_zc,1459973315.21414,0.0669300556182861
GWAS,1459973325.34806,10.1339199542999
GWAS,1459973328.00365,2.65559005737305
Final,1459973328.10163,0.0979800224304199
GPS,1459973328.17655,0.0749199390411377
Compression.Visualization,1459973328.24376,0.0672101974487305
Extract p3d results,1459973328.29199,0.0482299327850342
Extract GWAS start,1459973328.33481,0.0428199768066406
MAF filtered,1459973328.38322,0.0484099388122559
Multiple Correction,1459973328.42906,0.0458400249481201
QQ plot,1459973328.47599,0.0469300746917725
Manhattan plot,1459973328.52824,0.0522499084472656
Extract GWAS end,1459973328.58344,0.0552000999450684
Report,1459973328.62583,0.0423898696899414
