PC1,PC2,PC3,PC4,PC5
-0.00187538734870535,0.0168867164309988,0.000740772983142315,-0.0181175423204784,-0.0452850796186873
-0.0298027500347394,-0.0227113541137688,0.0172616963715284,-0.00323001550385961,-0.0412637975547585
-0.0031112379831607,0.0343422079896389,-0.00488920981458929,-0.0118109601857126,0.0153000980424071
-0.0369243058919335,-0.00636070301603693,0.0034845854126498,0.0258884273869127,-0.0425249160056835
0.00881414554626495,-0.051851708157604,-0.0220799497607319,-0.00645731480119612,0.0310782626805429
0.0321791609402552,-0.031705290868091,0.0441166968764228,0.0257654049999473,-0.0329435555468128
0.00358608186571257,0.0512416536630973,0.0207283982622573,-0.00656613980330333,-0.0055657236070508
0.0104862325128722,-0.00208456371313727,-0.00716293144554096,-0.00553900463658046,0.0136984242885867
-0.00442019369028839,-0.00427718609592951,0.00685290177631147,0.00582485532370422,-0.0101796460008155
-0.0038697322606193,5.08523150013022e-05,0.0055306762994174,-0.00896678879069399,-0.00399907659277101
0.0264012056037337,0.0255330387802642,-0.0039294538986202,-0.00401223875182426,-0.0197677301237546
0.00144490354845938,0.0428901359855533,-0.0176812973000409,-0.0277282718864921,-0.0306094587636808
-0.00861791460335275,-0.0160567429818808,0.0142664651577766,-0.00317495390935532,0.0331784322279351
-0.0110635492156939,-0.0137541820686799,0.0134601010938223,0.000167433525791856,0.0248043271941981
0.011142891302071,0.011250091149053,-0.0134970671569429,0.00106452952069041,-0.0396285314876625
0.0492375693509646,0.0135466845406766,-0.0119456399447922,-0.0153216413790447,-0.00594798560919583
-4.10884170943971e-17,-2.6085794345207e-17,-4.13819297833155e-17,-3.59188101369955e-17,4.6305032151344e-17
-0.00100653393481926,0.000885989439415186,-0.00128138199223451,-0.000297247363466502,-0.000120355000182454
-0.00100653393481932,0.00088598943941496,-0.00128138199223456,-0.000297247363466257,-0.000120355000182686
-0.000431980369477783,-0.00125116879918245,0.000779435346513081,-8.26675153609399e-05,0.00367374445885009
-4.85702912978613e-16,-8.69553658176236e-17,-2.60584606183e-16,1.00080770321848e-16,-8.86623037941709e-17
0.0180889222415648,-0.00498425081697819,-0.00833584136372949,-0.0110077977599672,0.0294190118991665
0.00561946662809909,-0.0110513455418807,0.000912033777338494,-0.00123136435502566,-0.000220965498015172
-0.0411173000079033,-0.0129275837308665,-0.0356527127852381,0.0312661578571626,0.0101030382106933
-0.025870805600958,-0.00726582680209617,0.025749502035656,0.0378230307329959,0.00931283650271646
-0.0256028122333394,0.000241550760701501,-0.0219590204022577,0.00209299581430784,-0.00628746436975064
-0.031416369369928,0.00932886585908283,-0.0363195747384499,0.0133467467734308,-0.00964955005628353
-0.0335415023238867,0.00434629269330947,-0.0354769227430111,0.0239862005406576,-0.0147550074511661
0.0213204203871979,0.015095499936879,-0.0139807047645956,-0.0296430036512067,0.0128259841158516
-0.000359256416128895,0.023734229954646,0.0392537149804939,-0.0047413172736394,-0.0262604915690364
-0.00751049071760245,-0.0206504235084083,-0.0440730648521018,-0.00618363363594392,0.0352539944063638
-0.0262868168384746,0.0301664679423906,-0.00568091582142407,0.0152403003128474,0.000319960780594106
-0.0253339818708885,0.00803820187336749,-0.0178851058538729,0.0308619381796003,-0.0116638578384993
-0.0172583431447714,0.0201970015207194,0.00751189548384448,0.0144808884453144,0.0346012036243345
-0.0250358146005736,0.0119947359001073,-0.0344383085367711,0.0256485468197043,-0.0194650050859594
0.0281978597170824,-0.0263990299264572,0.00366071064821866,-0.0151597782286367,-0.00496833862959281
-0.0478898694079839,0.0315526490565584,0.00473164879392797,0.0399509770316011,-0.0043920022066409
-0.00304848409891896,0.0116037951545386,-0.00111551193594535,0.00065634774110466,-0.00212246574653168
0.0148393662566396,-0.000493438850446131,-0.00277911408023548,-0.0119782455798934,0.0378405216601592
0.015921406925912,0.00566437847186936,-0.0112778626563504,-0.0148577103830728,0.00523670917363905
-0.037104267140697,-0.0154098477388963,0.0159057608999139,-0.0124208302603215,-0.0173004232622203
-0.027107084851252,-0.0174714671571641,-0.0324549418004565,-0.0099488363242707,0.015962524756864
-5.40416026646273e-05,0.00722910066046607,0.00139083090565635,0.00116370183919119,-0.000721397890493596
0.0136184119638149,-0.00290994188997216,-0.037423565879221,0.000320313292772475,0.000582650040221623
-0.0338025540412792,-0.017785321639063,-0.016060949977319,-0.0101919421360186,0.0182875460707433
-0.0314452722076701,-0.0191429120224554,-0.0321321721595162,-0.00884487167339725,0.0161158135113592
-0.0423838870333669,-0.018211056940938,0.000357652939623347,-0.00746829951608758,0.0153379030852347
-0.0401939453480046,0.00372075921623922,0.0176990559810874,0.0148280620960825,0.00749084837571051
0.0141899666808131,0.00462712407518757,-0.0102692628583138,-0.018041181976357,0.0302365953108902
-0.00778999117913367,-0.0108241175010686,0.00898821568875609,-0.00448797977796715,-0.0107156992772013
-0.00309038632690367,0.00311361819582304,-0.00134430080785162,0.00186755149026583,0.000335651217996232
0.0135633689952473,0.00183896889872114,-0.00765734362389261,0.026424253902324,0.0181977168094566
-0.0264146226655175,0.0284582885461078,-0.000989550625741655,0.0160715664651439,0.00342884407464901
-0.0193892973312191,-0.0187647785876018,0.0238870717762499,-0.0271400918866333,-0.0285301467368174
-0.00289995325152341,-0.031509676667713,0.013790911921888,-0.016585145499159,-0.0274417889367486
0.00214863705228457,0.00410838081854745,-0.000266440366419024,-0.0051306712121847,0.00233630680032511
-0.0307224956225664,-0.022668270598009,0.0280390447836604,-0.00371292473336281,-0.0255513371299748
0.0156840813511992,-0.0128128610789618,-0.00183341199298777,0.0109756849353771,-0.00366673425304987
-0.0448249452192798,0.00685804339612032,0.0136652848502457,0.0137926695929414,-0.022027190318976
0.0025204617140711,0.00292482249432657,-0.00392901471437797,-0.00934777364678169,-0.00957265683833016
-0.00462372839554805,-0.0356330285143666,-0.0143366797479658,0.046261127201918,0.00646679213842273
-0.00341984131138519,0.00538052751565525,-0.000870875422625634,-0.00133712067293677,6.59662785912878e-05
0.0047466428708471,0.0545751879873491,-0.00518835413212026,-0.0013015143347655,-0.00439697139698373
-0.023068600904891,0.0319348215699729,-0.0150032159205133,0.00853386436700826,0.00493686588939366
-0.0213002142093218,0.0372288036765117,-0.0147997586039427,0.0106593700262089,0.00446126097373808
0.0133569615442344,0.0175004532850672,-0.022051503957489,0.0298652134689541,0.00787802265889875
-0.0295737614735736,-0.0188578110324763,-0.0179537524353018,0.0197217410107789,0.00217203297325046
0.0304733245518076,0.0193474959609767,0.0166487405140867,-0.00429687415952012,0.00242980475211365
-9.08473056633861e-18,7.73102181122922e-18,-6.83560354373368e-18,1.34047892546645e-18,-3.25617357466897e-17
-0.0119580451121361,-0.00567860937990662,0.0117439792410396,-0.0107301003270076,0.0335822671825058
0.00143770393926624,-0.00070273289766912,-0.000457566684168058,-0.0006995789229478,-1.66304666017037e-05
-0.0172978335126018,-0.0212148982191322,0.00410714514107221,0.0241095825821779,-0.0150817209204223
0.0161645501674959,0.0224013961457108,-0.00534153082607163,-0.028137566439652,0.0137536485602093
-0.000580391596914644,-0.0395930616444814,-0.025874362229113,-0.0137807314936742,-0.0127664172179058
-0.0353801555220336,0.0083992630851143,0.00420542696810071,-0.0211012568980552,0.0490438736040125
-0.000671573522046852,-0.0272867439325769,0.00347283766411362,0.00046909147615346,0.0337047803973914
-0.0345649862953751,0.00407176811481147,-0.04064958884299,-0.0203633337369283,-0.0267193722458264
-0.00537800815142074,0.00595818223032672,-0.00138396386064848,0.000673265370473705,0.00106971739835421
0.0139171904958454,-0.00870132695382309,0.0606732455536945,0.00276859271432411,0.0196926698109326
0.00101172090658131,-0.00688959873290492,0.00347653739378303,0.00163663381764011,-0.0102111455670616
0.0348258228391582,-0.0352042326858551,0.0601040872795997,-0.0123278766661525,-0.00308949688350746
0.0328574756467357,-0.0286655836479444,0.0511577247640248,0.0263035072323105,-0.0237991235715412
-0.0203688487241679,0.0335476822970847,-0.00614842778430898,0.00157434457759001,0.00123599783324281
-0.0382864203947549,-0.0124978082519109,-0.0302884297879547,0.000678851381465034,-0.0100833219035611
0.00194986523536143,0.0120473049814699,-0.00356703324936956,-0.0029083238681469,-0.0026028107808712
-0.0321438585123041,-0.0199748826764492,-0.024941133770007,0.00616998274361583,-0.00471381369875226
-0.011992128952461,-0.00134534560946411,0.000254299046032534,0.0026421268393346,0.000122853981840089
0.00323620760085191,-0.00587926447164502,1.29134964811524e-05,0.00222577297192938,0.000359286882539592
-0.008659104167032,0.00824963656868508,-0.00377344961208396,0.00235102258476277,0.0205660482804697
-0.00834471323889048,0.00323604946536265,0.00368963237327897,0.0202981158661478,0.000989387083808864
0.00333850575609351,-0.0450761764851923,-0.0297366706845968,-0.026594399337654,-0.00382437406904027
0.0180022174854111,0.0447794863896551,-0.0183365671068813,0.0115013614068476,0.0115455197830555
0.0183560450955854,0.0470573003976511,-0.0145371704986606,0.00635969877790655,-0.0098524566699725
-9.42836036545538e-05,0.0194239318304584,-0.010426092967921,-0.00726159044668033,0.00158440418787231
