PC1,PC2,PC3,PC4,PC5
-0.00284228331350145,0.0161641492866652,0.000935660693034285,0.0343510729133791,0.0316499970344194
-0.0299960058025846,-0.0237477615919647,0.0162701950007004,0.0362815242950789,0.0197678338003513
-0.00304614216277472,0.0332352582822335,-0.00142023464578177,-0.0198263877145397,0.00812067270485622
-0.0362482958244066,-0.00631397661353203,0.000584858640908787,0.0456618178081685,-0.00698227938657627
0.00849726013068311,-0.0504936876298507,-0.0218467002070308,-0.0306234578564424,-0.0128224609950048
0.0315470060201458,-0.0311820863035834,0.0405328774985847,0.0440063450986487,-0.0156895822053043
0.00382910701015797,0.0507498788793452,0.0206346361099079,0.00226174032092288,0.00158863324871769
0.0103270647129027,-0.00195191335270293,-0.00634437545312924,-0.0121980981063466,0.00380628552212447
-0.00447942761903249,-0.00391527799449012,0.00558159546342325,0.00899430144895011,-0.00454268192548471
-0.00412234431439106,-0.000555800731548584,0.0062305086256285,-0.000445092123686985,0.00914069315445038
0.0259446155454008,0.0245977978172423,-0.0042750978081014,0.0202569692364196,0.0122189452063707
0.00176709632499477,0.0423710879975072,-0.0169513414533975,0.0182413127675556,0.0372530502958819
-0.00844033814075238,-0.0170871378472866,0.0166196289916543,-0.032388350229305,-0.00570438863333179
-0.0106745600066223,-0.0147240716350111,0.0149134874701739,-0.0245039575843445,-0.00547307140435631
0.0107792143786087,0.0123269986059755,-0.0155983642431605,0.0384240684648505,0.00981208518283203
0.0480782641786626,0.0128876181868092,-0.0113838859824918,0.000297860211134096,0.0149808081594986
6.3893905786367e-17,-1.24990877845244e-16,-1.09159686227074e-16,-9.71170838914229e-17,-6.83828086657444e-18
-0.000921458586500547,0.00093445338343415,-0.00126722729970697,-4.03852886096829e-06,0.00122589679019266
-0.000921458586500443,0.000934453383434148,-0.00126722729970689,-4.03852886105968e-06,0.0012258967901926
-0.000442408549629183,-0.00125171331906113,0.00102153655094181,-0.00311483458583094,-0.00135548448806431
1.07451208063433e-15,5.07240862161016e-16,6.11589225275669e-16,-7.74630532163673e-17,-1.33064759173799e-17
