PC1,PC2,PC3,PC4,PC5
-0.00236151105434552,-0.0168643453901377,-0.00221971196278888,0.0231028870911892,-0.040352568229329
-0.0300487885390455,0.0231269073925196,-0.014959309413942,0.0105763910469013,-0.0403188657207962
-0.00262725865171747,-0.0342088248680803,0.000641637142615257,0.011709114986634,0.0146477630947285
-0.0365288362478214,0.00673052113147625,-0.00171663832387442,-0.0177842318476739,-0.0443957789331798
0.0085926790757125,0.0486601125951506,0.027508905545415,-0.00256406104485553,0.0365787118545832
0.0308572435740442,0.035171170532387,-0.0425651832542184,-0.0243097172324201,-0.0357368767172604
0.00364457048807085,-0.0488117107487299,-0.0250133521513311,0.00332452064225634,-0.00162668877208257
0.0102669478993217,0.0022672259423017,0.00787058058205788,0.00462923737583894,0.00899221387814449
-0.00451142641555398,0.00370569507681517,-0.00643826357449666,-0.00442995887222501,-0.0065934927911265
-0.00413191510729334,5.93555922804601e-05,-0.0053533344926321,0.0106976114918303,-0.000966623476529383
0.0263383403699588,-0.0235730829816953,0.00097392050806751,0.00717598305294095,-0.0226851638172682
0.00197475183945062,-0.0422086584255097,0.0116780857933061,0.0295629868823693,-0.0232542203609826
-0.00901893235438672,0.0164616001956403,-0.0155609010842976,0.00132422408110593,0.031383988423491
-0.0114011269976244,0.0141909414674203,-0.0138403271169513,8.83408358446414e-06,0.0237853787775641
0.0114347983482656,-0.0114305035166011,0.0145634549527245,0.00126504748174813,-0.0375513196745037
0.0484966302287827,-0.0135819881439575,0.00937357993598993,0.0149757349496178,-0.0018049943051593
-5.04716719573643e-17,-3.55767572547793e-17,3.46245558251826e-17,1.58588457285724e-17,5.91481180233026e-17
-0.000893784074625734,-0.000921197521950792,0.00128301552833113,0.000791596018688367,-0.000697235972586812
-0.000893784074625754,-0.000921197521950966,0.00128301552833108,0.000791596018688544,-0.000697235972586651
-0.000505640332535942,0.00127700338775465,-0.000529532130191071,-0.000842095296246679,0.00350551309852927
3.35450868934724e-16,-4.2533356882427e-16,-2.8514838752254e-16,6.5635343093684e-17,8.30809120917398e-17
0.0181974240395432,0.00611677850449758,0.00924301885455517,0.00421095841996021,0.0263954571225668
0.00569809911156823,0.0113333635369222,0.000342308035947991,-0.00180367577481485,0.0017934764392939
-0.0400235286734268,0.00943302972377531,0.0392313601294738,-0.0294977188102357,0.00654486758194245
-0.0261349008749315,0.00816521235629465,-0.0213005061110632,-0.0353820384610072,-0.00165280861504968
-0.0251053003455604,-0.00271231566463295,0.0242447121900552,-0.000232855662050181,-0.00431716623932615
-0.030537177712407,-0.0130723214993451,0.0377172938201442,-0.00953004002319725,-0.00820845489981737
-0.0327788672302749,-0.00847206570770673,0.0375102006139994,-0.0202995505004395,-0.0144186625861021
0.021279831440351,-0.0159250806072044,0.0105787306674449,0.0294209452197533,0.00570076716910872
-0.000980330579032079,-0.0206217215012598,-0.0402704069780185,-0.00096981850253195,-0.0169813068114707
-0.0069119492075918,0.0179142109279372,0.0445438265252832,0.00950485452431653,0.0274551714605262
-0.0261918283664637,-0.0313322114108266,0.00473662277457826,-0.0104885640039582,-0.00405438411033439
-0.0256839636719339,-0.0100171288725637,0.0182018569487731,-0.0258935348666955,-0.0172873637106243
-0.0167455121500619,-0.0196354145012211,-0.00976448765117412,-0.0138695799398127,0.028060677939262
-0.0239721167323712,-0.0138778472847973,0.0364947968764763,-0.0257692964741002,-0.0152636270055478
0.0273808683282779,0.0261394673466546,-0.00360222232531285,0.0182966286245136,-0.00850955100136376
-0.0479776320451054,-0.0328486363466395,-0.00315608316479402,-0.035429488685604,-0.00421122803583407
-0.0030629983932212,-0.0114474343377067,0.000566500904302097,-0.00253834765960601,0.00113526698604719
0.0145674603454588,-0.000798965448991091,0.0037484310730922,0.0103920190729846,0.0402470526346817
0.0154338651662994,-0.00675336620967531,0.0119476022705914,0.0154028554001799,0.0121170240300818
-0.0365590609469141,0.0174593772437443,-0.0140484113876299,0.0149646596898759,-0.0187432093376679
-0.0262158809361373,0.0155937311008637,0.0341618573569329,0.00905452042063041,0.0142609565826931
-5.0387477155089e-05,-0.00694092269730078,-0.00240890549966258,-0.00242467472115349,0.00136661498760231
0.0135063960762263,0.000519230944742113,0.0377110087594445,-0.000605166294699989,0.00220504116563897
-0.0328701588820373,0.0176704255904902,0.0179857162497623,0.00927527778742488,0.0161941025717786
-0.0303123653450174,0.0171213603118837,0.0346449894440159,0.00851176561489212,0.0144768026429617
-0.0411920060938831,0.0183216696488618,0.0018046452867635,0.00828973029310242,0.0109481532976362
-0.0404415869794572,-0.00322642182923741,-0.0180824834507708,-0.012424300516919,0.0114905865536369
0.0147653304442861,-0.00478728532194966,0.0104634008106635,0.00909813699793354,0.0284247303962457
-0.007511035002742,0.00973689611373531,-0.00654591839376427,0.00383383085276146,-0.0063378484026801
-0.00295880329369838,-0.00321146131792763,0.00113131867186414,-0.00210898591796887,0.000819206505177475
0.0134052889270078,-0.00230256652580132,0.00682988548482212,-0.0245147199160837,0.0132368907353232
-0.0258701114307089,-0.0289902500538643,0.000176815858161327,-0.0105840978886736,-0.00129168503187154
-0.0193258815065464,0.0196320297256478,-0.0222859212790374,0.0263278795410598,-0.0117958358948494
-0.00292931791163947,0.0318582862420696,-0.0116904276075507,0.0179072812540848,-0.0158660962396603
0.00221393310333571,-0.00372277874559902,-0.00153564364275344,0.00486236839201052,0.00346698301446364
-0.0308475133210631,0.0238165920878634,-0.0256495177663868,0.00815074420739899,-0.0217949957278152
0.0150960266302545,0.012492457257523,0.00267704413004543,-0.00839744463999391,-0.00489442175452126
-0.0440126485067678,-0.00657820324875008,-0.0116427384298334,-0.00566199864842611,-0.0262428092456316
0.0024273713827559,-0.00273237695671763,0.00387131714294487,0.00925088583704949,-0.0090550544302124
