PC1,PC2,PC3,PC4,PC5
0.00208060042079695,0.0174320849683287,-0.000934709217782343,-0.0215821411704674,0.0426585968673317
0.0312865835780024,-0.0239377933344233,0.0144177312124738,-0.00524944818345745,0.0462342898975666
0.00360955230325715,0.0341375291371869,0.000327183385568567,-0.0108184607134092,-0.0178649265442725
0.0376200968104478,-0.00693643538449076,-0.000922161139596751,0.020658573265164,0.0454872063624698
-0.00985192892050577,-0.0496122505126374,-0.0243570657403709,-0.000946934853432745,-0.0354265243325093
-0.0313776230797846,-0.0344224169337694,0.0416140931976408,0.0243738735478113,0.0436139370434341
-0.00356870031267479,0.0506473388170744,0.0263452491182011,-0.00864175724071696,0.00381200748821179
-0.0100054492713423,-0.00126986040392626,-0.00566638620497736,-0.00405338320335212,-0.0115243767424781
0.00422100286512896,-0.00431331070541552,0.00458533683606908,0.00492888290162069,0.00888428581498896
0.00322245080815785,-0.000301286394810452,0.00497915736986074,-0.00799573328649071,0.00215772122156176
-0.0260389996372825,0.0250390460598488,0.000865517248182141,-0.00697034849117193,0.0231108840339592
-0.000857788830113879,0.0445574437820774,-0.0124313232810919,-0.0304666763896659,0.0246498198915635
0.00828127592851638,-0.0181623407886691,0.0143717802705951,0.00118393505337713,-0.0329699834728605
0.0104102154349592,-0.0153688576039431,0.0125241618092019,0.00256677251097177,-0.0235991998094009
-0.0106691631151234,0.0128424504822154,-0.0141130291378309,-0.00385042138110229,0.0390913943983408
-0.0497897661884378,0.0147650666542174,-0.0104677315264279,-0.0139898129291197,0.00450588320206105
-4.19748839644497e-17,-3.41583472424787e-17,1.80896402286335e-17,-1.31852073658128e-17,1.50037805801668e-17
0.000898132081491722,0.000839336717033385,-0.00165384667946053,-0.000991354475798798,0.000235235490097096
0.000898132081491797,0.000839336717033468,-0.00165384667946066,-0.000991354475798909,0.000235235490097025
0.000405723518436212,-0.00140376817881037,0.00117708349496655,0.00038058350750681,-0.00325606659552596
1.00565726609956e-15,-6.00884898207903e-16,-6.65013520686093e-16,9.7871812247026e-17,-1.99006734489049e-17
-0.0176614067628608,-0.00519113637668622,-0.00194498729726683,-0.00854536697982412,-0.0285270902850297
-0.00576281056869274,-0.0109554469544334,0.000891914515863118,-0.000664000438523598,-0.00109353015463568
0.0404774719678385,-0.0103523582142851,-0.0390162388507465,0.0311733248131932,-0.0142968229567981
0.0260143703073427,-0.00846610108733541,0.0225287231216444,0.0381787554601019,0.000809777582814933
0.0249690493852174,0.00204790598230279,-0.0271435065242273,0.00431489732366193,0.00214865369956601
0.0305442062166132,0.0120326648195096,-0.0424858303476006,0.0149883503551844,0.00365398389483957
0.0333663676662326,0.00717768637982423,-0.0418723758447999,0.0255200054888651,0.00939077451166325
